id,stage
8_24_506,train
10_6_70,train
1_1_120,train
10_1_152,train
10_16_341,train
9_34_528,train
7_18_823,train
3_43_712,train
0_27_41,train
4_37_750,train
0_18_49,train
10_11_106,train
10_25_276,train
12_26_99,train
2_30_676,train
7_15_825,train
4_1_287,train
6_12_399,train
4_36_303,train
7_35_470,train
3_20_238,train
3_18_205,train
10_6_303,train
0_7_26,train
6_27_775,train
12_50_82,train
10_4_433,train
10_21_23,train
10_13_404,train
6_42_376,train
10_40_68,train
1_31_63,train
0_41_11,train
0_45_41,train
8_16_508,train
10_7_418,train
0_42_621,train
9_34_543,train
9_18_568,train
13_50_199,train
2_47_691,train
1_43_68,train
12_17_98_,train
10_26_67,train
12_17_137,train
7_10_435,train
13_30_190,train
12_23_97,train
1_15_123,train
2_31_175,train
10_11_73,train
9_6_858,train
10_41_318,train
3_41_240,train
10_13_455,train
9_7_873,train
13_21_201,train
5_25_770,train
6_46_396,train
1_39_210,train
9_31_535,train
9_23_562,train
11_0_36,train
11_7_46,train
4_38_294,train
4_1_738,train
8_0_846,train
5_16_766,train
5_39_348,train
11_48_35,train
0_1_9,train
7_21_439,train
11_13_59_,train
1_16_652,train
10_25_406,train
4_24_249,train
7_24_801,train
11_11_13,train
0_26_29,train
1_26_75,train
10_41_341,train
3_48_233,train
13_47_158,train
3_47_222,train
4_50_303,train
10_6_299,train
12_36_119,train
10_34_47,train
6_14_378,train
1_45_221,train
10_9_140,train
13_39_159,train
2_51_161,train
2_47_168,train
11_39_37,train
1_34_101,train
7_12_805,train
10_36_304,train
13_15_193,train
8_48_479,train
10_20_113,train
4_30_292,train
3_51_213,train
3_12_188,train
13_31_182,train
10_31_464,train
13_7_196,train
10_24_229,train
2_38_675,train
9_13_576,train
10_29_1,train
0_8_27,train
12_13_105,train
0_46_57,train
3_3_243,train
6_2_791,train
1_40_97,train
0_34_613,train
10_11_355,train
10_11_392,train
0_29_634,train
0_4_13,train
1_41_98,train
13_15_161,train
5_8_346,train
11_13_7_,train
12_13_84,train
7_31_568,train
4_14_297,train
1_1_108,train
8_9_498,train
6_22_385,train
9_1_549,train
11_0_67,train
10_14_383,train
4_2_729,train
0_20_102,train
6_39_390,train
3_30_697_,train
3_37_706,train
2_21_676,train
3_11_704,train
4_22_251,train
1_42_650,train
13_24_148,train
8_16_511,train
13_47_201,train
10_16_410,train
12_9_97,train
12_32_111,train
6_23_406,train
0_1_26,train
10_20_220,train
2_27_155,train
2_3_125,train
7_19_825,train
7_30_425,train
4_6_283,train
7_27_807,train
9_33_855,train
7_40_450,train
7_35_443,train
0_18_14,train
10_35_246,train
1_20_63,train
3_40_219,train
4_31_273,train
10_21_335,train
10_37_51,train
7_40_815,train
2_30_695,train
10_30_17,train
10_0_343,train
9_40_874,train
5_49_767,train
9_48_873,train
2_23_156,train
7_20_459,train
11_36_69,train
6_27_405,train
2_8_183,train
9_48_573,train
0_15_101,train
9_32_869,train
8_9_485,train
10_24_315,train
10_22_394,train
10_38_36,train
10_19_20,train
9_39_874,train
10_20_243,train
9_19_579,train
3_21_720,train
8_19_527,train
10_14_466,train
9_50_574,train
10_21_153,train
10_31_306,train
7_8_433,train
12_39_131,train
7_27_811,train
0_18_52,train
0_2_51,train
3_30_713,train
10_26_40,train
1_9_119,train
10_37_466,train
0_19_19,train
13_10_162,train
0_51_59,train
6_27_407,train
12_6_80,train
13_31_169,train
6_0_364,train
13_39_193,train
10_25_317,train
7_2_446,train
9_28_873,train
6_42_390,train
5_44_317,train
12_39_126,train
11_34_66,train
10_18_50,train
8_3_832,train
13_23_170,train
4_1_728,train
2_46_139,train
3_31_236,train
9_44_558,train
7_3_812,train
10_16_436,train
6_33_389,train
11_25_38_,train
9_32_538,train
1_18_79,train
0_49_23,train
10_6_124,train
5_21_762,train
10_24_150,train
4_17_282,train
2_36_142,train
1_15_659,train
0_42_634,train
0_34_50,train
0_25_33,train
5_24_327,train
1_6_74,train
13_34_173,train
5_6_309,train
5_29_336,train
12_12_95,train
10_32_200,train
4_21_289,train
12_23_92,train
13_42_203,train
4_1_304,train
10_7_120,train
7_46_454,train
10_20_341,train
9_20_549,train
2_20_133,train
8_19_501,train
6_48_800,train
13_46_192,train
10_9_359,train
10_20_464,train
9_9_870,train
0_30_620,train
2_8_683_,train
8_40_834,train
9_14_529,train
13_32_187,train
10_7_194,train
10_36_253,train
12_10_121_,train
11_41_63_,train
12_21_111,train
10_8_167,train
7_39_469,train
11_40_44,train
12_28_122,train
2_8_156,train
10_0_282,train
8_28_517,train
0_48_18,train
10_16_272,train
3_22_235,train
8_8_829,train
9_33_574,train
4_29_274,train
11_13_69,train
13_39_187,train
4_14_739,train
6_36_793,train
9_8_875,train
8_49_503,train
0_46_23,train
10_29_85,train
2_24_158,train
3_44_238,train
2_34_165,train
13_48_153,train
3_48_201,train
1_5_637,train
3_42_204,train
9_11_880,train
10_24_182,train
4_38_745,train
8_46_834,train
2_33_154,train
10_0_32,train
11_35_64,train
1_39_108,train
8_8_516,train
4_14_300,train
1_39_85,train
11_43_20,train
10_9_36,train
4_23_274,train
10_19_358,train
3_14_231,train
3_38_719,train
1_51_641,train
10_1_276,train
5_25_762,train
10_19_423,train
6_39_362,train
12_18_110,train
10_27_201,train
5_47_307,train
10_29_114,train
9_11_577,train
6_38_793,train
11_0_60,train
8_38_525,train
2_19_678,train
6_39_417,train
9_10_544,train
9_41_860,train
4_30_733,train
10_14_432,train
10_7_64,train
8_48_485,train
2_0_184,train
0_11_49,train
0_46_19,train
10_7_202,train
0_44_33,train
13_22_160,train
10_25_285,train
1_8_120,train
10_0_337,train
1_20_639,train
3_14_721,train
3_6_186,train
5_46_308,train
12_16_128_,train
2_38_155,train
11_36_39,train
5_17_353,train
3_17_204,train
6_42_370,train
10_40_102,train
10_25_45,train
12_12_101,train
1_20_89,train
8_45_506,train
4_1_734,train
9_28_874,train
10_38_449,train
12_45_75,train
2_36_184,train
7_1_467,train
7_12_810,train
0_7_9,train
3_50_185,train
3_9_206,train
7_20_444,train
6_38_782,train
10_23_453,train
10_14_73,train
6_27_410,train
11_31_11_,train
3_2_714,train
10_1_57,train
10_24_298,train
1_31_107,train
9_6_877,train
7_36_817,train
3_16_192,train
8_19_492,train
8_26_507,train
1_33_98,train
12_20_81,train
10_41_431,train
3_34_191,train
1_33_656_,train
10_4_137,train
10_20_418,train
5_49_766,train
8_44_509,train
10_37_26,train
5_33_337,train
7_8_427,train
7_30_816,train
2_16_179,train
0_30_23,train
7_33_420,train
1_21_638,train
10_0_123,train
13_26_150,train
4_31_290,train
5_6_342,train
13_21_174,train
10_21_349,train
10_27_340,train
1_49_112,train
10_35_285,train
10_5_391,train
1_23_96,train
5_31_335,train
5_37_350,train
10_6_182_,train
2_6_167,train
6_51_413,train
5_12_305,train
7_35_814,train
7_15_806,train
11_45_7,train
7_31_819,train
0_23_102,train
5_21_360,train
10_34_426,train
10_35_367,train
10_41_284,train
5_48_328,train
6_19_373,train
10_25_40,train
10_4_301,train
11_47_2,train
9_26_578,train
10_16_246,train
4_40_295,train
10_27_113,train
5_6_307,train
6_50_415,train
4_2_733,train
1_50_641,train
2_28_690,train
9_51_556,train
6_30_410,train
6_42_380,train
10_38_210,train
10_8_347,train
7_6_425,train
4_3_303,train
8_3_526,train
10_29_385,train
2_41_128,train
1_35_107,train
0_13_634,train
13_28_187,train
6_42_398,train
11_33_34,train
4_29_283,train
10_13_312,train
9_40_538,train
10_6_176,train
10_21_49,train
9_10_866,train
12_32_71,train
4_41_276,train
12_40_71,train
1_33_83,train
8_33_837,train
10_39_4,train
1_20_172,train
12_12_116,train
10_30_353,train
11_30_40,train
10_12_392,train
11_37_67,train
7_32_806,train
7_13_823,train
4_46_725,train
9_4_863,train
11_5_13,train
0_18_42,train
2_44_667,train
5_5_772,train
0_10_41,train
10_0_456,train
10_35_471,train
10_29_318,train
10_30_123,train
11_20_46_,train
10_1_179,train
0_23_632,train
7_0_467,train
3_41_227,train
7_30_813,train
12_17_125,train
10_24_446,train
12_43_108,train
4_1_746,train
8_2_504,train
8_10_493,train
0_14_16,train
2_41_130,train
2_9_686,train
10_16_68,train
10_40_435_,train
2_8_688,train
2_10_175,train
10_20_350,train
11_49_22,train
10_24_64,train
13_6_150,train
7_20_462,train
2_0_684,train
8_12_526,train
3_1_206,train
2_49_667,train
1_21_637,train
5_51_766,train
1_49_657,train
10_30_345,train
4_48_734,train
7_46_435,train
10_0_434,train
0_30_629,train
8_3_480,train
0_10_25,train
5_41_315,train
1_17_118,train
13_24_197,train
11_23_25_,train
6_45_367,train
10_25_432,train
11_0_34,train
10_14_462,train
9_6_530,train
13_23_164,train
6_44_414,train
13_23_197,train
11_45_60_,train
10_16_367,train
10_24_48,train
10_29_399,train
13_46_199,train
4_5_249,train
13_7_176,train
13_38_169,train
10_9_311,train
13_33_190,train
3_17_702,train
6_18_393,train
2_12_168,train
7_5_458,train
9_14_538,train
10_2_462,train
10_0_167,train
1_46_73,train
5_24_753,train
7_31_432,train
10_32_268,train
3_7_185,train
2_47_129,train
10_12_204,train
10_0_246,train
0_15_47,train
10_0_423,train
0_42_30,train
4_28_262,train
10_8_65,train
11_36_29,train
0_49_42,train
10_0_306,train
12_40_107,train
12_12_134,train
10_12_274,train
7_4_822,train
4_34_295,train
10_2_307,train
13_51_201,train
0_18_62,train
10_23_406,train
11_1_6,train
10_29_43,train
8_15_479,train
3_50_700,train
3_24_201,train
10_23_102,train
10_12_190,train
7_23_419,train
3_16_715,train
5_9_337,train
3_2_185,train
1_29_639,train
10_20_379,train
0_48_623,train
13_51_181,train
11_33_64,train
10_38_129_,train
1_35_637,train
2_11_172,train
10_22_443,train
9_40_536,train
12_37_96,train
3_45_722,train
3_44_718,train
12_20_124,train
12_11_133,train
4_37_723,train
4_21_278,train
1_23_89,train
4_46_263,train
1_6_64,train
10_1_146,train
11_36_65,train
6_25_793,train
1_22_81,train
9_27_869,train
10_20_386,train
8_15_836,train
10_25_34,train
10_9_20,train
10_25_371,train
7_33_808,train
13_34_158,train
10_32_370,train
6_19_414,train
10_39_176,train
9_26_550,train
4_26_273,train
1_24_81,train
9_43_568,train
1_45_86,train
3_25_241,train
12_18_89,train
4_18_733,train
5_11_314,train
4_30_288,train
7_5_450,train
10_18_37,train
12_19_112,train
8_16_527,train
10_30_140,train
10_31_268,train
3_32_214,train
10_16_211,train
1_43_647,train
9_4_564,train
10_6_449,train
12_4_78,train
10_35_391,train
5_12_426,train
10_0_308,train
7_10_462,train
1_22_183,train
10_22_320,train
2_23_679,train
2_37_147,train
4_34_282,train
10_19_428,train
2_21_172,train
4_27_291,train
6_46_401,train
0_21_55,train
10_32_250,train
3_26_240,train
13_11_187,train
10_29_158,train
9_1_551,train
3_39_226,train
3_20_232,train
2_48_172,train
12_8_100,train
1_48_222,train
10_30_444,train
2_46_172,train
10_18_180,train
1_38_107,train
5_23_329,train
2_9_667,train
10_20_377,train
13_27_191,train
3_7_206,train
13_29_174,train
10_29_173,train
10_31_357,train
2_14_183,train
10_40_401,train
2_25_147,train
0_48_34,train
2_31_173,train
12_46_123,train
10_18_417,train
10_23_162,train
11_41_51,train
7_37_810,train
10_9_420,train
2_50_136,train
4_28_268,train
2_41_683,train
10_0_362,train
7_51_806,train
6_50_362,train
5_30_346,train
1_11_74,train
11_47_22,train
5_5_339,train
10_23_408,train
1_16_108,train
6_18_786,train
1_31_123,train
9_17_574,train
9_32_541,train
10_22_240,train
10_21_371,train
3_7_222,train
11_35_40,train
1_49_663,train
7_8_810,train
10_12_466,train
12_43_112,train
7_36_812,train
12_28_85,train
10_9_312,train
1_20_646,train
2_38_678,train
5_43_357,train
0_29_1,train
13_0_173,train
5_45_344,train
10_18_428,train
3_31_192,train
7_27_812,train
4_8_281,train
0_25_10,train
13_20_198,train
10_7_188,train
0_43_48_,train
13_47_203,train
10_36_407,train
4_34_263,train
9_42_580,train
12_10_70,train
13_27_173,train
10_38_246,train
3_27_214,train
10_29_61,train
13_6_186,train
10_29_289,train
4_5_746,train
10_29_459,train
8_40_495,train
10_22_162,train
2_51_692,train
8_12_492,train
12_51_81,train
6_28_365,train
1_12_107,train
10_30_266,train
10_16_249,train
6_16_368,train
10_32_359,train
4_18_726,train
12_34_123,train
10_25_176,train
10_8_319,train
3_40_221,train
13_32_174,train
9_20_529,train
4_43_737_,train
1_1_63,train
2_6_688,train
10_8_446,train
9_6_575,train
10_29_279,train
2_29_154,train
13_27_198,train
0_20_19,train
10_39_74,train
4_43_300,train
10_25_82,train
6_6_414,train
13_12_202,train
6_24_784,train
1_50_87,train
10_14_339,train
12_47_120,train
10_32_410,train
7_30_814,train
0_37_636,train
10_11_119,train
10_18_89,train
3_38_186,train
5_20_319,train
12_39_80,train
2_11_159,train
10_16_395,train
10_7_428,train
0_10_53,train
4_49_745,train
10_39_34,train
4_29_295,train
2_44_179,train
1_29_637,train
9_30_573,train
12_11_88,train
13_22_169,train
13_47_178,train
2_40_159,train
9_11_579,train
8_24_517,train
10_4_179,train
2_19_677,train
7_33_823,train
10_21_423,train
10_39_122_,train
12_21_118,train
1_5_106,train
10_18_290,train
11_6_41,train
10_5_464,train
12_30_112,train
2_42_154,train
10_7_442,train
9_31_861,train
5_47_765,train
12_16_93,train
2_43_170,train
10_38_220,train
12_48_127,train
9_49_860,train
1_46_67,train
10_2_386,train
0_50_614,train
4_1_723,train
5_34_758,train
8_32_489,train
11_5_24,train
5_28_311,train
5_3_764,train
10_12_97,train
10_37_422,train
6_45_774,train
10_0_34,train
10_41_68,train
0_2_40,train
9_18_869,train
7_49_440,train
5_7_343,train
7_20_428,train
10_4_91,train
1_45_205,train
7_12_816,train
10_36_252,train
3_27_209,train
3_2_216,train
9_34_855,train
0_44_55,train
10_22_79,train
7_6_471,train
3_6_187,train
4_38_723,train
3_19_713,train
9_50_583,train
4_1_283,train
6_42_389,train
10_35_161,train
0_38_60,train
10_30_38,train
12_39_100,train
6_30_406,train
5_33_328,train
0_8_16,train
7_23_802,train
10_40_62,train
3_25_722,train
10_23_128,train
10_25_346,train
11_9_58_,train
13_34_196,train
10_5_410,train
10_38_203,train
5_24_306,train
13_11_159,train
0_44_626,train
9_37_856,train
10_14_118,train
12_48_112,train
4_50_291,train
10_41_403,train
10_36_200,train
4_30_300,train
10_30_301,train
12_9_76,train
8_51_487,train
10_18_28,train
10_27_375,train
13_40_162,train
1_37_109,train
1_30_664,train
0_13_11,train
13_6_175,train
1_0_76,train
0_38_29,train
12_6_92,train
10_7_429,train
2_2_177,train
11_14_42,train
4_7_289,train
11_11_7,train
6_6_375,train
10_40_91,train
4_13_738,train
10_16_360,train
6_21_407,train
0_33_30,train
5_30_330,train
5_24_361,train
1_36_649,train
10_21_4,train
6_15_370,train
1_14_642_,train
13_40_139,train
10_13_112,train
7_17_816,train
10_31_470,train
3_49_199,train
6_50_378,train
6_19_416,train
10_9_273,train
4_10_727,train
10_36_427,train
10_21_378,train
0_10_630,train
0_33_619,train
3_35_222,train
8_15_505,train
13_47_139,train
10_27_346,train
8_12_484,train
10_37_76,train
5_15_329,train
13_21_193,train
7_28_825,train
9_47_558,train
5_22_773,train
10_12_111,train
5_30_335,train
5_10_311,train
5_27_360,train
2_48_129,train
10_29_135,train
10_13_92,train
6_20_790,train
13_28_202,train
5_47_346,train
0_9_625,train
13_24_168,train
6_27_383,train
5_15_358,train
5_10_759,train
10_38_404,train
10_34_89,train
1_51_639,train
10_8_418,train
10_1_99,train
10_36_45,train
5_42_335,train
2_19_127,train
9_9_874,train
9_8_555,train
3_15_705,train
10_0_240,train
2_23_171,train
10_26_74,train
3_24_231,train
10_13_285,train
12_14_85,train
10_39_105,train
10_40_308,train
2_8_672,train
5_43_352,train
8_26_852,train
13_17_149,train
10_1_285,train
5_4_359,train
13_9_161,train
2_36_154,train
6_20_791,train
7_28_819,train
0_21_18,train
9_14_539,train
11_24_22_,train
10_37_227,train
2_28_171,train
9_50_563,train
6_13_391,train
1_27_83,train
2_0_145,train
7_20_431,train
12_34_78,train
13_1_156,train
8_11_492,train
1_8_665,train
7_28_443,train
10_39_123,train
10_35_237,train
0_47_27,train
7_46_442,train
5_4_311,train
7_14_435,train
10_12_100,train
0_46_48_,train
1_35_164,train
2_49_228,train
10_2_19,train
10_14_315,train
10_20_90,train
3_38_715,train
10_1_7,train
10_36_415,train
10_24_327,train
3_38_200,train
10_18_367,train
3_32_195,train
3_7_215,train
9_10_554,train
1_12_106,train
10_6_127,train
2_44_171,train
0_15_632_,train
0_41_9,train
4_23_742,train
0_35_57,train
3_14_206,train
4_45_291,train
0_4_55,train
10_39_454,train
3_10_238,train
10_24_49,train
5_34_764,train
10_22_90,train
6_11_407,train
9_45_562,train
2_48_668,train
6_7_389,train
0_23_58,train
0_10_624,train
8_22_525,train
0_21_624,train
10_31_442,train
1_26_73,train
12_14_78,train
12_11_86,train
4_39_723,train
13_24_153,train
6_46_415,train
0_12_37,train
0_41_50,train
1_32_104,train
4_20_271,train
1_33_78,train
1_45_643,train
9_49_869,train
8_27_519,train
6_2_407,train
2_4_165,train
11_47_51,train
9_25_548,train
0_17_635,train
10_11_258,train
10_2_115,train
7_32_818,train
10_32_107,train
4_17_251,train
9_25_880,train
10_38_416_,train
3_31_719,train
2_5_675,train
2_35_125,train
11_16_53,train
10_31_453,train
13_19_192_,train
10_38_99,train
13_37_195,train
0_24_618,train
4_29_728,train
10_39_302,train
4_45_287,train
4_50_726,train
12_48_72,train
10_5_404,train
5_28_356,train
13_21_160,train
7_25_804,train
3_39_215,train
13_33_173,train
7_46_462,train
13_29_195,train
10_8_266,train
10_16_453,train
7_8_457,train
9_0_867,train
2_40_128,train
11_46_6,train
8_45_843,train
3_36_202,train
10_2_285,train
10_35_387,train
3_11_240,train
11_15_25_,train
1_6_116,train
7_24_443,train
8_31_607,train
9_16_569,train
13_0_190,train
0_4_0,train
10_13_56,train
6_12_800_,train
8_50_527,train
12_46_116,train
1_17_639,train
8_14_475,train
3_16_232,train
12_27_87,train
5_11_318,train
10_35_64,train
7_31_811,train
3_33_718,train
12_27_133,train
10_21_14,train
8_14_526,train
9_22_878,train
6_22_388,train
10_18_380,train
2_47_156,train
9_35_583,train
10_30_243,train
10_24_267,train
3_11_705,train
9_47_528,train
5_24_340,train
10_30_95,train
0_39_61,train
9_33_576,train
1_7_95,train
0_32_52,train
10_12_273,train
12_34_76,train
4_7_728,train
3_17_185,train
3_1_229,train
10_14_317,train
8_1_512,train
5_6_353,train
1_49_98,train
10_41_450,train
4_0_735,train
9_10_548,train
9_10_568,train
8_18_493,train
1_33_67,train
1_38_189,train
9_15_551,train
3_18_203,train
1_19_67,train
10_4_360,train
10_25_300,train
1_31_113,train
6_27_387,train
10_1_347,train
13_1_191,train
10_36_188,train
8_28_843,train
2_36_161,train
2_27_688,train
11_9_57_,train
7_23_452,train
9_42_858,train
9_35_878,train
7_40_825,train
3_45_215,train
10_18_167,train
9_26_562,train
5_37_763,train
10_12_52,train
11_37_17,train
10_41_185,train
4_34_729,train
2_8_151,train
10_36_240,train
10_22_385,train
8_14_496,train
1_45_82,train
10_16_36,train
6_16_786,train
10_9_251,train
10_6_162,train
13_40_179,train
11_24_60_,train
0_31_23,train
2_7_136,train
10_40_264,train
7_0_433,train
8_37_832,train
1_6_81,train
7_31_818,train
10_32_68,train
3_50_722,train
8_14_473,train
10_5_239,train
0_11_1,train
4_6_281,train
2_47_695_,train
12_28_123,train
10_36_167,train
3_35_226,train
13_6_157,train
10_7_272,train
11_37_6,train
3_23_214,train
5_39_361,train
5_12_358,train
11_37_24,train
10_5_209,train
13_32_155,train
5_23_359,train
6_30_781,train
10_11_8,train
6_45_369,train
7_22_825,train
10_38_65,train
5_20_322,train
9_50_556,train
12_28_131,train
1_38_664,train
10_31_472,train
10_13_167,train
9_1_563,train
11_18_2_,train
10_7_414,train
5_17_341,train
10_18_224_,train
6_12_788,train
10_27_238,train
5_23_325,train
8_2_527,train
10_35_472,train
12_23_114,train
